Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
05/07/2023 17:43:13:983;346.171;8.34844e-308;8.34844e-308;;;-5.8791;8.34844e-308;8.34844e-308;;;-2034.9;8.34844e-308;8.34844e-308
05/07/2023 17:43:14:989;346.172;1.74452e-288;1.74452e-288;;;-5.88039;1.74452e-288;1.74452e-288;;;-2035.13;1.74452e-288;1.74452e-288
05/07/2023 17:43:14:992;346.172;2.36179e-288;2.36179e-288;;;-5.88039;2.36179e-288;2.36179e-288;;;-2035.13;2.36179e-288;2.36179e-288
05/07/2023 17:43:15:989;346.174;3.49274e-288;3.49274e-288;;;-5.87754;3.49274e-288;3.49274e-288;;;-2034.28;3.49274e-288;3.49274e-288
05/07/2023 17:43:15:993;346.174;2.97773e-288;2.97773e-288;;;-5.87754;2.97773e-288;2.97773e-288;;;-2034.28;2.97773e-288;2.97773e-288
05/07/2023 17:43:17:098;346.175;2.87485e-288;2.87485e-288;;;-5.87899;2.87485e-288;2.87485e-288;;;-2034.8;2.87485e-288;2.87485e-288
05/07/2023 17:43:17:105;346.175;2.97773e-288;2.97773e-288;;;-5.87899;2.97773e-288;2.97773e-288;;;-2034.8;2.97773e-288;2.97773e-288
05/07/2023 17:43:18:375;346.175;4.45541e-308;4.45541e-308;;;-5.87774;4.45541e-308;4.45541e-308;;;-2034.4;4.45541e-308;4.45541e-308
05/07/2023 17:43:18:378;346.175;6.5675e-286;6.5675e-286;;;-5.87774;6.5675e-286;6.5675e-286;;;-2034.4;6.5675e-286;6.5675e-286
05/07/2023 17:43:19:367;346.177;1.74613e-288;1.74613e-288;;;-5.8798;1.74613e-288;1.74613e-288;;;-2035.09;1.74613e-288;1.74613e-288
05/07/2023 17:43:19:369;346.177;1.24611e-306;1.24611e-306;;;-5.8798;1.24611e-306;1.24611e-306;;;-2035.09;1.24611e-306;1.24611e-306
05/07/2023 17:43:20:701;346.179;2.31421e-306;2.31421e-306;;;-5.87811;2.31421e-306;2.31421e-306;;;-2034.56;2.31421e-306;2.31421e-306
05/07/2023 17:43:20:704;346.179;1.6022e-306;1.6022e-306;;;-5.87811;1.6022e-306;1.6022e-306;;;-2034.56;1.6022e-306;1.6022e-306
05/07/2023 17:43:21:506;346.18;1.02361e-306;1.02361e-306;;;-5.87781;1.02361e-306;1.02361e-306;;;-2034.42;1.02361e-306;1.02361e-306
05/07/2023 17:43:21:509;346.18;1.69119e-306;1.69119e-306;;;-5.87781;1.69119e-306;1.69119e-306;;;-2034.42;1.69119e-306;1.69119e-306
05/07/2023 17:43:22:980;346.181;7.566e-307;7.566e-307;;;-5.87738;7.566e-307;7.566e-307;;;-2034.47;7.566e-307;7.566e-307
05/07/2023 17:43:22:983;346.181;1.78021e-306;1.78021e-306;;;-5.87738;1.78021e-306;1.78021e-306;;;-2034.47;1.78021e-306;1.78021e-306
