Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
30/06/2023 11:05:41:305;345.997;8.34431e-308;8.34431e-308;;;0.0851903;8.34431e-308;8.34431e-308;;;29.4902;8.34431e-308;8.34431e-308
30/06/2023 11:05:41:516;345.997;8.34551e-308;8.34551e-308;;;0.0851903;8.34551e-308;8.34551e-308;;;30.2398;8.34551e-308;8.34551e-308
30/06/2023 11:05:41:888;345.997;8.01067e-307;8.01067e-307;;;0.0851903;8.01067e-307;8.01067e-307;;;29.3532;8.01067e-307;8.01067e-307
30/06/2023 11:05:41:934;345.997;1.78021e-306;1.78021e-306;;;0.0872391;1.78021e-306;1.78021e-306;;;29.3532;1.78021e-306;1.78021e-306
30/06/2023 11:05:42:298;345.996;4.52075e-302;4.52075e-302;;;0.0848388;4.52075e-302;4.52075e-302;;;29.8155;4.52075e-302;4.52075e-302
30/06/2023 11:05:42:720;345.996;4.52076e-302;4.52076e-302;;;0.0848388;4.52076e-302;4.52076e-302;;;29.8155;4.52076e-302;4.52076e-302
30/06/2023 11:05:42:926;345.996;4.52075e-302;4.52075e-302;;;0.0860867;4.52075e-302;4.52075e-302;;;30.2003;4.52075e-302;4.52075e-302
30/06/2023 11:05:43:138;345.996;1.29071e-306;1.29071e-306;;;0.0860867;1.29071e-306;1.29071e-306;;;30.304;1.29071e-306;1.29071e-306
30/06/2023 11:05:43:516;345.996;6.19806e-303;6.19806e-303;;;0.087126;6.19806e-303;6.19806e-303;;;30.304;6.19806e-303;6.19806e-303
30/06/2023 11:05:43:941;345.996;2.38967e-297;2.38967e-297;;;0.0875832;2.38967e-297;2.38967e-297;;;30.2223;2.38967e-297;2.38967e-297
30/06/2023 11:05:44:315;345.996;4.3613e-289;4.3613e-289;;;0.0875832;4.3613e-289;4.3613e-289;;;30.2259;4.3613e-289;4.3613e-289
30/06/2023 11:05:44:361;345.996;8.34844e-308;8.34844e-308;;;0.0872949;8.34844e-308;8.34844e-308;;;30.2259;8.34844e-308;8.34844e-308
30/06/2023 11:05:44:726;345.997;8.34844e-308;8.34844e-308;;;0.0873086;8.34844e-308;8.34844e-308;;;30.2615;8.34844e-308;8.34844e-308
30/06/2023 11:05:45:151;345.997;1.74452e-288;1.74452e-288;;;0.0873086;1.74452e-288;1.74452e-288;;;30.2615;1.74452e-288;1.74452e-288
30/06/2023 11:05:45:355;345.997;2.36179e-288;2.36179e-288;;;0.0874588;2.36179e-288;2.36179e-288;;;30.3958;2.36179e-288;2.36179e-288
30/06/2023 11:05:45:568;345.997;3.49274e-288;3.49274e-288;;;0.0874588;3.49274e-288;3.49274e-288;;;30.3958;3.49274e-288;3.49274e-288
30/06/2023 11:05:45:769;345.997;2.97773e-288;2.97773e-288;;;0.0877806;2.97773e-288;2.97773e-288;;;30.2931;2.97773e-288;2.97773e-288
30/06/2023 11:05:45:982;345.995;2.87485e-288;2.87485e-288;;;0.0877806;2.87485e-288;2.87485e-288;;;30.2983;2.87485e-288;2.87485e-288
30/06/2023 11:05:46:381;345.995;2.97773e-288;2.97773e-288;;;0.0873619;2.97773e-288;2.97773e-288;;;30.2983;2.97773e-288;2.97773e-288
30/06/2023 11:05:46:789;345.997;4.45541e-308;4.45541e-308;;;0.0876615;4.45541e-308;4.45541e-308;;;30.2983;4.45541e-308;4.45541e-308
30/06/2023 11:05:47:157;345.996;6.5675e-286;6.5675e-286;;;0.0876615;6.5675e-286;6.5675e-286;;;30.3446;6.5675e-286;6.5675e-286
30/06/2023 11:05:47:206;345.996;1.74613e-288;1.74613e-288;;;0.0876615;1.74613e-288;1.74613e-288;;;30.2753;1.74613e-288;1.74613e-288
30/06/2023 11:05:47:578;345.996;1.24611e-306;1.24611e-306;;;0.0876702;1.24611e-306;1.24611e-306;;;30.2753;1.24611e-306;1.24611e-306
30/06/2023 11:05:47:628;345.996;2.31421e-306;2.31421e-306;;;0.0874384;2.31421e-306;2.31421e-306;;;30.2753;2.31421e-306;2.31421e-306
30/06/2023 11:05:47:994;345.997;1.6022e-306;1.6022e-306;;;0.0874384;1.6022e-306;1.6022e-306;;;30.1201;1.6022e-306;1.6022e-306
30/06/2023 11:05:48:190;345.997;1.02361e-306;1.02361e-306;;;0.0874384;1.02361e-306;1.02361e-306;;;30.1201;1.02361e-306;1.02361e-306
30/06/2023 11:05:48:404;345.997;1.69119e-306;1.69119e-306;;;0.0871137;1.69119e-306;1.69119e-306;;;29.3508;1.69119e-306;1.69119e-306
30/06/2023 11:05:48:601;345.997;7.566e-307;7.566e-307;;;0.0871137;7.566e-307;7.566e-307;;;29.8994;7.566e-307;7.566e-307
30/06/2023 11:05:48:811;345.997;1.78021e-306;1.78021e-306;;;0.0848091;1.78021e-306;1.78021e-306;;;29.8994;1.78021e-306;1.78021e-306
30/06/2023 11:05:49:190;345.997;7.56594e-307;7.56594e-307;;;0.086333;7.56594e-307;7.56594e-307;;;30.1891;7.56594e-307;7.56594e-307
