Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
05/07/2023 17:53:35:055;345.995;3.22646e-307;3.22646e-307;;;-19.9696;3.22646e-307;3.22646e-307;;;-6910.71;3.22646e-307;3.22646e-307
05/07/2023 17:53:35:059;345.995;3.56032e-307;3.56032e-307;;;-19.9696;3.56032e-307;3.56032e-307;;;-6910.71;3.56032e-307;3.56032e-307
05/07/2023 17:53:36:053;346.002;7.43654e-219;7.43654e-219;;;-19.984;7.43654e-219;7.43654e-219;;;-6914.34;7.43654e-219;7.43654e-219
05/07/2023 17:53:36:058;346.002;1.02941e-218;1.02941e-218;;;-19.984;1.02941e-218;1.02941e-218;;;-6914.34;1.02941e-218;1.02941e-218
05/07/2023 17:53:37:082;346.007;1.73391e-221;1.73391e-221;;;-19.9873;1.73391e-221;1.73391e-221;;;-6915.5;1.73391e-221;1.73391e-221
05/07/2023 17:53:37:088;346.007;2.16105e-217;2.16105e-217;;;-19.9873;2.16105e-217;2.16105e-217;;;-6915.5;2.16105e-217;2.16105e-217
05/07/2023 17:53:38:111;346.012;5.32417e-219;5.32417e-219;;;-19.991;5.32417e-219;5.32417e-219;;;-6916.43;5.32417e-219;5.32417e-219
05/07/2023 17:53:38:114;346.012;3.77807e-220;3.77807e-220;;;-19.991;3.77807e-220;3.77807e-220;;;-6916.43;3.77807e-220;3.77807e-220
05/07/2023 17:53:39:117;346.017;4.02153e-221;4.02153e-221;;;-19.9892;4.02153e-221;4.02153e-221;;;-6916.36;4.02153e-221;4.02153e-221
05/07/2023 17:53:39:121;346.017;1.50598e-307;1.50598e-307;;;-19.9892;1.50598e-307;1.50598e-307;;;-6916.36;1.50598e-307;1.50598e-307
05/07/2023 17:53:40:118;346.023;1.50585e-307;1.50585e-307;;;-19.9894;1.50585e-307;1.50585e-307;;;-6916.65;1.50585e-307;1.50585e-307
05/07/2023 17:53:40:121;346.023;6.39574e-279;6.39574e-279;;;-19.9894;6.39574e-279;6.39574e-279;;;-6916.65;6.39574e-279;6.39574e-279
05/07/2023 17:53:41:155;346.03;2.29391e-278;2.29391e-278;;;-19.9889;2.29391e-278;2.29391e-278;;;-6916.3;2.29391e-278;2.29391e-278
