Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
30/06/2023 10:35:18:174,345.993,1.78021e-306,1.78021e-306,,,0.0857167,1.78021e-306,1.78021e-306,,,29.7247,1.78021e-306,1.78021e-306
30/06/2023 10:35:18:387,345.993,4.52075e-302,4.52075e-302,,,0.0857167,4.52075e-302,4.52075e-302,,,29.7247,4.52075e-302,4.52075e-302
30/06/2023 10:35:18:592,345.993,4.52076e-302,4.52076e-302,,,0.0865755,4.52076e-302,4.52076e-302,,,30.0041,4.52076e-302,4.52076e-302
30/06/2023 10:35:18:957,345.995,4.52075e-302,4.52075e-302,,,0.0865755,4.52075e-302,4.52075e-302,,,30.0041,4.52075e-302,4.52075e-302
30/06/2023 10:35:19:382,345.993,1.29071e-306,1.29071e-306,,,0.0859099,1.29071e-306,1.29071e-306,,,29.7137,1.29071e-306,1.29071e-306
30/06/2023 10:35:19:592,345.993,6.19806e-303,6.19806e-303,,,0.0852404,6.19806e-303,6.19806e-303,,,29.4432,6.19806e-303,6.19806e-303
30/06/2023 10:35:19:805,345.994,2.38967e-297,2.38967e-297,,,0.0852404,2.38967e-297,2.38967e-297,,,29.4432,2.38967e-297,2.38967e-297
30/06/2023 10:35:20:191,345.994,4.3613e-289,4.3613e-289,,,0.0852404,4.3613e-289,4.3613e-289,,,29.4432,4.3613e-289,4.3613e-289
30/06/2023 10:35:20:602,345.993,8.34844e-308,8.34844e-308,,,0.0861266,8.34844e-308,8.34844e-308,,,29.8082,8.34844e-308,8.34844e-308
30/06/2023 10:35:20:990,345.993,8.34844e-308,8.34844e-308,,,0.0861266,8.34844e-308,8.34844e-308,,,29.8082,8.34844e-308,8.34844e-308
30/06/2023 10:35:21:038,345.993,1.74452e-288,1.74452e-288,,,0.0861266,1.74452e-288,1.74452e-288,,,29.8082,1.74452e-288,1.74452e-288
