Datetime;Building Load (kWh);PV (kWh);Price (Euros/kWh);EV3 (A);EV3 (kW);EV2 (A);EV2 (kW);EV1 (A);EV1 (kW);EV0 (A);EV0 (kW)
12/12/2022 15:25;13.229599999999998;-1.9482;0.49388;0;0;0;0;0;0;20;0
12/12/2022 15:30;13.112600000000002;-1.6486;0.49388;0;0;0;0;0;0;20;0
12/12/2022 15:35;12.583999999999998;-1.4466;0.49388;0;0;0;0;0;0;20;0
12/12/2022 15:40;12.702199999999998;-1.262;0.49388;0;0;0;0;0;0;20;0
12/12/2022 15:45;12.7456;-1.043;0.49388;0;0;0;0;0;0;20;0
12/12/2022 15:50;14.4928;-0.7938;0.49388;0;0;0;0;0;0;20;0
12/12/2022 15:55;15.0336;-0.5546;0.49388;0;0;0;0;0;0;20;0
12/12/2022 16:00;13.283;-0.3938;0.53573;0;0;0;0;0;0;20;0
12/12/2022 16:05;12.5582;-0.259;0.53573;0;0;0;0;0;0;20;0
12/12/2022 16:10;12.605999999999998;-0.1436;0.53573;0;0;0;0;0;0;20;0
12/12/2022 16:15;12.5412;-0.0852;0.53573;0;0;0;0;0;0;20;0
12/12/2022 16:20;12.4074;-0.0358;0.53573;0;0;0;0;0;0;20;0
12/12/2022 16:25;12.3728;0.0192;0.53573;0;0;0;0;0;0;20;0
12/12/2022 16:30;11.7442;0.043;0.53573;0;0;0;0;0;0;0;0
12/12/2022 16:35;10.834999999999996;0.0098;0.53573;0;0;0;0;0;0;0;0
12/12/2022 16:40;10.0294;0.0068;0.53573;0;0;0;0;0;0;0;0
12/12/2022 16:45;5.143800000000001;0.006;0.53573;0;0;0;0;0;0;0;0
12/12/2022 16:50;4.8682;0.0008;0.53573;0;0;0;0;0;0;0;0
12/12/2022 16:55;3.9624000000000006;0.0006;0.53573;0;0;0;0;0;0;0;0
12/12/2022 17:00;4.361800000000001;0.0016;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:05;3.8634;0.005;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:10;3.754;0.0052;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:15;3.6942;0.005;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:20;3.7146;0.0046;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:25;3.6692;0.0054;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:30;3.693400000000001;0.0052;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:35;6.1632;0.005;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:40;5.526400000000001;0.0056;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:45;3.7486;0.0052;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:50;3.7162;0.0062;0.55854;0;0;0;0;0;0;0;0
12/12/2022 17:55;3.701000000000001;0.0062;0.55854;0;0;0;0;0;0;0;0
12/12/2022 18:00;4.1472;0.006;0.59316;0;0;0;0;0;0;0;0
