Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
30/06/2023 11:57:27:158;345.997;1.50307e-307;1.50307e-307;;;0.0850873;1.50307e-307;1.50307e-307;;;29.4443;1.50307e-307;1.50307e-307
30/06/2023 11:57:27:522;345.996;1.46323e-261;1.46323e-261;;;0.0855514;1.46323e-261;1.46323e-261;;;29.5866;1.46323e-261;1.46323e-261
30/06/2023 11:57:27:523;345.996;1.98783e-262;1.98783e-262;;;0.0855514;1.98783e-262;1.98783e-262;;;29.5866;1.98783e-262;1.98783e-262
30/06/2023 11:57:27:953;345.997;1.50402e-307;1.50402e-307;;;0.0855174;1.50402e-307;1.50402e-307;;;29.5935;1.50402e-307;1.50402e-307
30/06/2023 11:57:27:956;345.997;1.8443e-261;1.8443e-261;;;0.0855174;1.8443e-261;1.8443e-261;;;29.5935;1.8443e-261;1.8443e-261
30/06/2023 11:57:28:325;345.997;1.46323e-261;1.46323e-261;;;0.0855174;1.46323e-261;1.46323e-261;;;29.5935;1.46323e-261;1.46323e-261
30/06/2023 11:57:28:328;345.997;4.76967e-262;4.76967e-262;;;0.0855174;4.76967e-262;4.76967e-262;;;29.5935;4.76967e-262;4.76967e-262
30/06/2023 11:57:28:760;345.996;1.82909e-262;1.82909e-262;;;0.0854637;1.82909e-262;1.82909e-262;;;29.5805;1.82909e-262;1.82909e-262
30/06/2023 11:57:28:763;345.996;3.65814e-262;3.65814e-262;;;0.0854637;3.65814e-262;3.65814e-262;;;29.5805;3.65814e-262;3.65814e-262
30/06/2023 11:57:28:969;345.996;7.63382e-262;7.63382e-262;;;0.0854637;7.63382e-262;7.63382e-262;;;29.5805;7.63382e-262;7.63382e-262
30/06/2023 11:57:28:971;345.996;1.50408e-307;1.50408e-307;;;0.0854637;1.50408e-307;1.50408e-307;;;29.5805;1.50408e-307;1.50408e-307
30/06/2023 11:57:29:194;345.996;8.14921e-261;8.14921e-261;;;0.0854637;8.14921e-261;8.14921e-261;;;29.5805;8.14921e-261;8.14921e-261
30/06/2023 11:57:29:197;345.996;1.50408e-307;1.50408e-307;;;0.0854637;1.50408e-307;1.50408e-307;;;29.5805;1.50408e-307;1.50408e-307
30/06/2023 11:57:29:553;345.996;1.50403e-307;1.50403e-307;;;0.0855923;1.50403e-307;1.50403e-307;;;29.6315;1.50403e-307;1.50403e-307
30/06/2023 11:57:29:556;345.996;8.34431e-308;8.34431e-308;;;0.0855923;8.34431e-308;8.34431e-308;;;29.6315;8.34431e-308;8.34431e-308
30/06/2023 11:57:30:006;345.996;8.34487e-308;8.34487e-308;;;0.0835665;8.34487e-308;8.34487e-308;;;28.9069;8.34487e-308;8.34487e-308
30/06/2023 11:57:30:009;345.996;8.34431e-308;8.34431e-308;;;0.0835665;8.34431e-308;8.34431e-308;;;28.9069;8.34431e-308;8.34431e-308
30/06/2023 11:57:30:355;345.996;8.34551e-308;8.34551e-308;;;0.0835665;8.34551e-308;8.34551e-308;;;28.9069;8.34551e-308;8.34551e-308
30/06/2023 11:57:30:358;345.996;8.01067e-307;8.01067e-307;;;0.0835665;8.01067e-307;8.01067e-307;;;28.9069;8.01067e-307;8.01067e-307
30/06/2023 11:57:30:789;345.997;1.78021e-306;1.78021e-306;;;0.0848711;1.78021e-306;1.78021e-306;;;29.4022;1.78021e-306;1.78021e-306
30/06/2023 11:57:30:792;345.997;4.52075e-302;4.52075e-302;;;0.0848711;4.52075e-302;4.52075e-302;;;29.4022;4.52075e-302;4.52075e-302
30/06/2023 11:57:31:000;345.997;4.52076e-302;4.52076e-302;;;0.0848711;4.52076e-302;4.52076e-302;;;29.4022;4.52076e-302;4.52076e-302
30/06/2023 11:57:31:003;345.997;4.52075e-302;4.52075e-302;;;0.0848711;4.52075e-302;4.52075e-302;;;29.4022;4.52075e-302;4.52075e-302
30/06/2023 11:57:31:227;345.997;1.29071e-306;1.29071e-306;;;0.0848711;1.29071e-306;1.29071e-306;;;29.4022;1.29071e-306;1.29071e-306
30/06/2023 11:57:31:230;345.997;6.19806e-303;6.19806e-303;;;0.0848711;6.19806e-303;6.19806e-303;;;29.4022;6.19806e-303;6.19806e-303
30/06/2023 11:57:31:611;345.997;2.38967e-297;2.38967e-297;;;0.0854331;2.38967e-297;2.38967e-297;;;29.5895;2.38967e-297;2.38967e-297
30/06/2023 11:57:31:615;345.997;4.3613e-289;4.3613e-289;;;0.0854331;4.3613e-289;4.3613e-289;;;29.5895;4.3613e-289;4.3613e-289
30/06/2023 11:57:32:020;345.996;8.34844e-308;8.34844e-308;;;0.0851095;8.34844e-308;8.34844e-308;;;29.474;8.34844e-308;8.34844e-308
30/06/2023 11:57:32:023;345.996;8.34844e-308;8.34844e-308;;;0.0851095;8.34844e-308;8.34844e-308;;;29.474;8.34844e-308;8.34844e-308
30/06/2023 11:57:32:417;345.997;1.74452e-288;1.74452e-288;;;0.0849372;1.74452e-288;1.74452e-288;;;29.41;1.74452e-288;1.74452e-288
30/06/2023 11:57:32:421;345.997;2.36179e-288;2.36179e-288;;;0.0849372;2.36179e-288;2.36179e-288;;;29.41;2.36179e-288;2.36179e-288
30/06/2023 11:57:32:628;345.997;3.49274e-288;3.49274e-288;;;0.0849372;3.49274e-288;3.49274e-288;;;29.41;3.49274e-288;3.49274e-288
30/06/2023 11:57:32:631;345.997;2.97773e-288;2.97773e-288;;;0.0849372;2.97773e-288;2.97773e-288;;;29.41;2.97773e-288;2.97773e-288
30/06/2023 11:57:32:849;345.996;2.87485e-288;2.87485e-288;;;0.0853796;2.87485e-288;2.87485e-288;;;29.5961;2.87485e-288;2.87485e-288
30/06/2023 11:57:32:854;345.996;2.97773e-288;2.97773e-288;;;0.0853796;2.97773e-288;2.97773e-288;;;29.5961;2.97773e-288;2.97773e-288
30/06/2023 11:57:33:210;345.996;4.45541e-308;4.45541e-308;;;0.0853796;4.45541e-308;4.45541e-308;;;29.5961;4.45541e-308;4.45541e-308
30/06/2023 11:57:33:213;345.996;6.5675e-286;6.5675e-286;;;0.0853796;6.5675e-286;6.5675e-286;;;29.5961;6.5675e-286;6.5675e-286
