Unnamed: 0,Datetime,Iset,Igrid_avg,Vgrid_avg,Icharger,Vcharger
,2023-07-07 14:02:49,0,0.3,230.3,0.1,347.7
,2023-07-07 14:02:52,0,0.3,230.2,0.1,347.7
,2023-07-07 14:02:54,0,0.3,230.1,0.1,347.7
,2023-07-07 14:02:56,0,0.3,230.1,0.1,347.7
,2023-07-07 14:02:59,0,0.3,229.9,0.1,347.7
,2023-07-07 14:03:01,0,0.3,229.8,0.1,347.7
,2023-07-07 14:03:03,0,0.3,229.8,0.1,347.7
,2023-07-07 14:03:05,0,0.3,229.6,0.1,347.7
,2023-07-07 14:03:08,0,0.3,229.5,0.1,347.7
,2023-07-07 14:03:10,0,0.3,229.4,0.1,347.9
,2023-07-07 14:03:12,0,0.3,229.7,0.1,347.7
,2023-07-07 14:03:14,0,0.3,229.6,0.1,347.7
,2023-07-07 14:03:16,0,0.3,229.6,0.1,347.7
,2023-07-07 14:03:19,0,0.3,229.6,0.1,347.7
,2023-07-07 14:03:21,0,0.3,229.7,0.1,347.7
,2023-07-07 14:03:34,0,0.3,229.8,0.1,347.9
,2023-07-07 14:03:37,0,0.3,230.3,0.1,347.7
,2023-07-07 14:03:39,0,0.3,230.3,0.1,347.7
,2023-07-07 14:03:41,0,0.3,230.1,0.1,347.9
,2023-07-07 14:03:43,0,0.3,230.2,0.1,347.9
,2023-07-07 14:03:45,0,0.3,230.4,0.1,347.7
,2023-07-07 14:03:48,0,0.3,230.2,0.1,347.7
,2023-07-07 14:03:50,0,0.3,230.3,0.1,347.7
,2023-07-07 14:03:53,0,0.3,230.2,0.1,347.7
,2023-07-07 14:03:55,0,0.3,230.2,0.1,347.7
,2023-07-07 14:03:57,0,0.3,230.2,0.1,347.9
,2023-07-07 14:03:59,0,0.3,230.2,0.1,347.9
,2023-07-07 14:04:01,0,0.3,230.2,0.1,347.7
,2023-07-07 14:04:04,0,0.3,230.2,0.1,347.7
