Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
05/07/2023 14:18:15:740,346.102,9.69512e-283,9.69512e-283,,,-19.985,9.69512e-283,9.69512e-283,,,-6916.36,9.69512e-283,9.69512e-283
05/07/2023 14:18:16:786,346.107,9.15714e-283,9.15714e-283,,,-19.9848,9.15714e-283,9.15714e-283,,,-6916.21,9.15714e-283,9.15714e-283
05/07/2023 14:18:17:793,346.111,1.5031e-307,1.5031e-307,,,-19.9855,1.5031e-307,1.5031e-307,,,-6916.68,1.5031e-307,1.5031e-307
05/07/2023 14:18:18:805,346.116,1.50307e-307,1.50307e-307,,,-19.9862,1.50307e-307,1.50307e-307,,,-6916.95,1.50307e-307,1.50307e-307
05/07/2023 14:18:19:809,346.121,1.46323e-261,1.46323e-261,,,-19.9856,1.46323e-261,1.46323e-261,,,-6916.86,1.46323e-261,1.46323e-261
05/07/2023 14:18:20:854,346.125,1.98783e-262,1.98783e-262,,,-19.9867,1.98783e-262,1.98783e-262,,,-6917.33,1.98783e-262,1.98783e-262
05/07/2023 14:18:21:862,346.129,1.50402e-307,1.50402e-307,,,-19.9879,1.50402e-307,1.50402e-307,,,-6917.87,1.50402e-307,1.50402e-307
05/07/2023 14:18:22:872,346.132,1.8443e-261,1.8443e-261,,,-19.9863,1.8443e-261,1.8443e-261,,,-6917.45,1.8443e-261,1.8443e-261
05/07/2023 14:18:23:871,346.136,1.46323e-261,1.46323e-261,,,-19.9861,1.46323e-261,1.46323e-261,,,-6917.51,1.46323e-261,1.46323e-261
05/07/2023 14:18:24:911,346.141,4.76967e-262,4.76967e-262,,,-19.9864,4.76967e-262,4.76967e-262,,,-6917.59,4.76967e-262,4.76967e-262
05/07/2023 14:18:25:914,346.144,1.82909e-262,1.82909e-262,,,-19.9862,1.82909e-262,1.82909e-262,,,-6917.52,1.82909e-262,1.82909e-262
05/07/2023 14:18:26:934,346.149,3.65814e-262,3.65814e-262,,,-19.9847,3.65814e-262,3.65814e-262,,,-6917.13,3.65814e-262,3.65814e-262
05/07/2023 14:18:27:926,346.152,7.63382e-262,7.63382e-262,,,-19.9853,7.63382e-262,7.63382e-262,,,-6917.32,7.63382e-262,7.63382e-262
05/07/2023 14:18:28:969,346.155,1.50408e-307,1.50408e-307,,,-19.9879,1.50408e-307,1.50408e-307,,,-6918.37,1.50408e-307,1.50408e-307
05/07/2023 14:18:29:973,346.159,8.14921e-261,8.14921e-261,,,-19.9867,8.14921e-261,8.14921e-261,,,-6918.01,8.14921e-261,8.14921e-261
05/07/2023 14:18:30:996,346.162,1.50408e-307,1.50408e-307,,,-19.9847,1.50408e-307,1.50408e-307,,,-6917.41,1.50408e-307,1.50408e-307
05/07/2023 14:18:31:989,346.165,1.50403e-307,1.50403e-307,,,-19.988,1.50403e-307,1.50403e-307,,,-6918.69,1.50403e-307,1.50403e-307
05/07/2023 14:18:33:032,346.169,8.34431e-308,8.34431e-308,,,-19.9868,8.34431e-308,8.34431e-308,,,-6917.86,8.34431e-308,8.34431e-308
05/07/2023 14:18:34:043,346.172,8.34487e-308,8.34487e-308,,,-19.9864,8.34487e-308,8.34487e-308,,,-6918.22,8.34487e-308,8.34487e-308
05/07/2023 14:18:35:084,346.178,8.34431e-308,8.34431e-308,,,-19.9867,8.34431e-308,8.34431e-308,,,-6918.58,8.34431e-308,8.34431e-308
05/07/2023 14:18:36:095,346.182,8.34551e-308,8.34551e-308,,,-19.9853,8.34551e-308,8.34551e-308,,,-6918.13,8.34551e-308,8.34551e-308
05/07/2023 14:18:37:099,346.184,8.01067e-307,8.01067e-307,,,-19.9848,8.01067e-307,8.01067e-307,,,-6918.04,8.01067e-307,8.01067e-307
05/07/2023 14:18:38:107,346.188,1.78021e-306,1.78021e-306,,,-19.9853,1.78021e-306,1.78021e-306,,,-6918.27,1.78021e-306,1.78021e-306
05/07/2023 14:18:39:122,346.192,4.52075e-302,4.52075e-302,,,-19.986,4.52075e-302,4.52075e-302,,,-6918.52,4.52075e-302,4.52075e-302
05/07/2023 14:18:40:125,346.195,4.52076e-302,4.52076e-302,,,-19.9867,4.52076e-302,4.52076e-302,,,-6918.91,4.52076e-302,4.52076e-302
05/07/2023 14:18:41:167,346.198,4.52075e-302,4.52075e-302,,,-19.9875,4.52075e-302,4.52075e-302,,,-6919.26,4.52075e-302,4.52075e-302
05/07/2023 14:18:42:174,346.201,1.29071e-306,1.29071e-306,,,-19.9861,1.29071e-306,1.29071e-306,,,-6918.84,1.29071e-306,1.29071e-306
05/07/2023 14:18:43:186,346.206,6.19806e-303,6.19806e-303,,,-19.9876,6.19806e-303,6.19806e-303,,,-6919.38,6.19806e-303,6.19806e-303
05/07/2023 14:18:44:213,346.209,2.38967e-297,2.38967e-297,,,-19.987,2.38967e-297,2.38967e-297,,,-6919.35,2.38967e-297,2.38967e-297
05/07/2023 14:18:45:224,346.212,4.3613e-289,4.3613e-289,,,-19.986,4.3613e-289,4.3613e-289,,,-6919.16,4.3613e-289,4.3613e-289
05/07/2023 14:18:46:233,346.216,8.34844e-308,8.34844e-308,,,-19.9874,8.34844e-308,8.34844e-308,,,-6919.61,8.34844e-308,8.34844e-308
05/07/2023 14:18:47:259,346.219,8.34844e-308,8.34844e-308,,,-19.9878,8.34844e-308,8.34844e-308,,,-6919.87,8.34844e-308,8.34844e-308
05/07/2023 14:18:48:260,346.223,1.74452e-288,1.74452e-288,,,-19.9882,1.74452e-288,1.74452e-288,,,-6920.04,1.74452e-288,1.74452e-288
05/07/2023 14:18:49:301,346.227,2.36179e-288,2.36179e-288,,,-19.9888,2.36179e-288,2.36179e-288,,,-6920.41,2.36179e-288,2.36179e-288
05/07/2023 14:18:50:302,346.231,3.49274e-288,3.49274e-288,,,-19.9865,3.49274e-288,3.49274e-288,,,-6919.64,3.49274e-288,3.49274e-288
05/07/2023 14:18:51:332,346.234,2.97773e-288,2.97773e-288,,,-19.9881,2.97773e-288,2.97773e-288,,,-6920.33,2.97773e-288,2.97773e-288
05/07/2023 14:18:52:351,346.238,2.87485e-288,2.87485e-288,,,-19.9881,2.87485e-288,2.87485e-288,,,-6920.46,2.87485e-288,2.87485e-288
05/07/2023 14:18:53:365,346.242,2.97773e-288,2.97773e-288,,,-19.988,2.97773e-288,2.97773e-288,,,-6920.38,2.97773e-288,2.97773e-288
05/07/2023 14:18:54:384,346.245,4.45541e-308,4.45541e-308,,,-19.9894,4.45541e-308,4.45541e-308,,,-6921.02,4.45541e-308,4.45541e-308
05/07/2023 14:18:55:397,346.249,6.5675e-286,6.5675e-286,,,-19.9873,6.5675e-286,6.5675e-286,,,-6920.35,6.5675e-286,6.5675e-286
05/07/2023 14:18:56:414,346.253,1.74613e-288,1.74613e-288,,,-19.9867,1.74613e-288,1.74613e-288,,,-6920.26,1.74613e-288,1.74613e-288
05/07/2023 14:18:57:426,346.256,1.24611e-306,1.24611e-306,,,-19.9869,1.24611e-306,1.24611e-306,,,-6920.25,1.24611e-306,1.24611e-306
05/07/2023 14:18:58:434,346.259,2.31421e-306,2.31421e-306,,,-19.9872,2.31421e-306,2.31421e-306,,,-6920.42,2.31421e-306,2.31421e-306
05/07/2023 14:18:59:453,346.263,1.6022e-306,1.6022e-306,,,-19.9866,1.6022e-306,1.6022e-306,,,-6920.42,1.6022e-306,1.6022e-306
05/07/2023 14:19:00:450,346.267,1.02361e-306,1.02361e-306,,,-19.987,1.02361e-306,1.02361e-306,,,-6920.59,1.02361e-306,1.02361e-306
