Datetime,Building Load (kWh),PV (kWh),Price (Euros/kWh),EV3 (A),EV3 (kW),EV2 (A),EV2 (kW),EV1 (A),EV1 (kW),EV0 (A),EV0 (kW)
2022-12-12 14:00:00,14.387200000000004,-6.3414,0.44,20.0,6.790000064242634,13.85,4.7013133211800735,0.0,8.68079968324216e-37,20.0,6.790000066667162
2022-12-12 14:05:00,15.712799999999996,-6.1392,0.44,20.0,6.790000066229264,6.0,2.036999983835805,-0.0,-4.331429355878797e-38,20.0,6.790000066990561
2022-12-12 14:10:00,13.4912,-6.0532,0.44,20.0,6.790000065926319,13.09,4.443210521750083,-0.0,-1.1713896288248797e-37,20.0,6.790000066876048
2022-12-12 14:15:00,12.9654,-5.8104,0.44,20.0,6.790000064901308,16.2,5.50089012820729,-0.0,-4.334063046530714e-38,20.0,6.790000066655209
2022-12-12 14:20:00,13.1088,-5.665,0.44,20.0,6.79000006594399,13.02,4.421533695885448,-0.0,9.372028494675416e-37,20.0,6.790000066880821
2022-12-12 14:25:00,13.858999999999998,-5.509,0.44,10.39,3.5282359228671827,20.0,6.790000065464412,0.0,3.647150919197463e-40,20.0,6.790000066902802
2022-12-12 14:30:00,16.714400000000005,-5.3298000000000005,0.44,6.0,2.0369999817278344,20.0,6.790000062317117,-0.0,-4.385107176307235e-37,20.0,6.790000066603068
2022-12-12 14:35:00,15.7032,-5.099,0.44,6.0,2.036999981022646,20.0,6.79000006722124,0.0,9.968076545302927e-39,20.0,6.790000067564276
2022-12-12 14:40:00,13.4364,-4.8178,0.44,12.02,4.0795470164501735,20.0,6.790000067112638,-0.0,-1.6716531673756627e-38,20.0,6.790000067539696
2022-12-12 14:45:00,12.590199999999998,-4.4896,0.44,17.72,6.015511816067128,20.0,6.790000065380282,0.0,-1.6740678245343943e-37,20.0,6.790000067374303
2022-12-12 14:50:00,12.4842,-4.191999999999999,0.44,15.61,5.29942908286944,20.0,6.790000066510823,-0.0,-1.937835088395424e-38,20.0,6.790000067450605
2022-12-12 14:55:00,13.303999999999998,-3.915,0.44,6.0,2.0369999885817327,20.0,6.790000067419142,0.0,1.2984605419024483e-38,20.0,6.790000067621058
2022-12-12 15:00:00,13.854,-3.5888,0.49388,6.0,2.0369999808533983,6.0,2.0369999809289543,-0.0,-1.35638309611574e-37,20.0,6.790000067533357
2022-12-12 15:05:00,13.332599999999996,-3.276,0.49388,6.0,2.036999981087177,6.0,2.0369999811956485,-0.0,-3.81848329101964e-38,20.0,6.790000067550176
2022-12-12 15:10:00,12.8082,-2.9694,0.49388,6.0,2.036999981450374,6.0,2.036999981622857,0.0,1.5535733056930665e-36,20.0,6.790000067566166
2022-12-12 15:15:00,14.124,-2.6796,0.49388,6.0,2.03699998027156,6.0,2.0369999802917444,0.0,7.314414740939246e-39,20.0,6.790000067396512
2022-12-12 15:20:00,14.043400000000002,-2.3234000000000004,0.49388,6.0,2.0369999802073804,6.0,2.036999980223678,-0.0,-1.7621128292638175e-38,20.0,6.790000067348394
2022-12-12 15:25:00,13.229599999999998,-1.9482,0.49388,6.0,2.036999980316703,6.0,2.0369999803398806,0.0,1.4156456836124356e-37,20.0,6.7900000674212135
2022-12-12 15:30:00,13.112600000000002,-1.6486,0.49388,6.0,2.036999980266527,6.0,2.036999980286392,0.0,2.4787649148791824e-38,20.0,6.790000067393368
2022-12-12 15:35:00,12.583999999999998,-1.4466,0.49388,6.0,2.036999981651148,6.0,2.036999981710986,-0.0,-3.401392946147257e-38,20.0,6.790000066634342
2022-12-12 15:40:00,12.702199999999998,-1.262,0.49388,6.0,2.036999981402792,6.0,2.03699998144896,-0.0,-5.402724310257139e-40,20.0,6.790000066513006
2022-12-12 15:45:00,12.7456,-1.043,0.49388,6.0,2.036999981232196,6.0,2.036999981270026,-0.0,-1.3349717976116464e-39,20.0,6.790000066387377
2022-12-12 15:50:00,14.4928,-0.7938,0.49388,6.0,2.036999980555736,6.0,2.036999980568308,-0.0,-9.97369380693344e-39,20.0,6.790000063031905
2022-12-12 15:55:00,15.0336,-0.5546,0.49388,6.0,2.036999980422005,6.0,2.036999980431204,0.0,-3.1039314497688106e-39,20.0,6.790000029326201
2022-12-12 16:00:00,13.283,-0.3938,0.53573,6.0,2.0369999811481283,6.0,2.036999981182429,-0.0,-1.6660675355076822e-39,7.97,2.70514886588444
2022-12-12 16:05:00,12.5582,-0.259,0.53573,6.0,2.0369999808907897,6.0,2.036999980914463,0.0,2.430633928644022e-38,10.7,3.633691022907617
2022-12-12 16:10:00,12.605999999999998,-0.1436,0.53573,6.0,2.0369999809523773,6.0,2.036999980978547,-0.0,-4.0415403454173316e-38,9.95,3.3768468188176084
2022-12-12 16:15:00,12.5412,-0.0852,0.53573,6.0,2.036999980949642,6.0,2.0369999809758106,0.0,-5.1958085771827546e-39,9.98,3.386919140542422
2022-12-12 16:20:00,12.4074,-0.0358,0.53573,6.0,2.0369999800970904,6.0,2.0369999801077,-0.0,-1.284833207062992e-38,10.37,3.519747883347612
2022-12-12 16:25:00,12.3728,0.0192,0.53573,6.0,2.0369999800998846,6.0,2.036999980110622,0.0,6.215219684984813e-39,10.27,3.487642357787317
2022-12-12 16:30:00,11.7442,0.043,0.53573,6.0,2.0369999804500027,14.7,4.992320204404977,-0.0,7.232881999966507e-39,0.0,8.834253750190442e-39
2022-12-12 16:35:00,10.834999999999996,0.0098,0.53573,6.0,2.036999980183199,19.07,6.475469577211415,-0.0,-4.757587405169427e-38,0.0,-2.361948932117724e-40
2022-12-12 16:40:00,10.0294,0.0068,0.53573,6.0,2.0369999803047163,20.0,6.790000064574396,-0.0,-1.987106404863056e-38,0.0,1.0607512313886563e-38
2022-12-12 16:45:00,5.143800000000001,0.006,0.53573,19.36,6.573898494748946,20.0,6.790000061672518,-0.0,-2.6603941668521496e-38,-0.0,-1.1033719010708784e-39
2022-12-12 16:50:00,4.8682,0.0008,0.53573,20.0,6.790000067849505,20.0,6.790000067862783,0.0,3.0122042739821123e-38,0.0,1.3498741138406763e-38
2022-12-12 16:55:00,3.9624000000000006,0.0006,0.53573,20.0,6.79000006431326,20.0,6.79000006525645,-0.0,-7.670165859049202e-38,0.0,8.036857288405884e-39
